turn,player,move,board,winner
11,Black,42,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
12,White,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
13,Black,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
14,White,62,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
15,Black,22,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
16,White,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
17,Black,72,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
18,White,51,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
19,Black,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
20,White,43,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
21,Black,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
22,White,63,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
23,Black,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
24,White,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
25,Black,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', '.', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
26,White,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', '.', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
27,Black,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
28,White,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
29,Black,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', 'Black', 'Black', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'White', '.', '.', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
30,White,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', '.', '.', 'Black', 'Black', '.', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
31,Black,34,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
32,White,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'White', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
33,Black,73,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
34,White,12,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
35,Black,33,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
36,White,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
37,Black,11,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
38,White,13,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
39,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
