turn,player,move,board,winner
10,White,64,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
11,Black,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'White', 'Black', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
12,White,46,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
13,Black,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
14,White,51,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
15,Black,47,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
16,White,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', '.', '.', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
17,Black,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'Black', '.', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
18,White,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
19,Black,56,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
20,White,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
21,Black,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
22,White,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
23,Black,42,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
24,White,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
25,Black,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
26,White,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
27,Black,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
28,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
29,Black,26,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
30,White,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
31,Black,62,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
32,White,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
33,Black,25,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
34,White,23,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
35,Black,17,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
36,White,14,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
37,Black,16,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
38,White,15,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
39,Black,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', '.', '.', '.', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
