turn,player,move,board,winner
26,White,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', '.', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'White', 'White', '.', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
27,Black,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', '.', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
28,White,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
29,Black,52,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
30,White,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
31,Black,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
32,White,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
33,Black,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'Black', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
34,White,11,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
35,Black,26,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', '.', '.', '.', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
36,White,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
37,Black,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', '.', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
38,White,25,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', 'White', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
39,Black,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', '.', 'White', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
