turn,player,move,board,winner
10,White,64,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
11,Black,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'White', 'Black', 'Black', '.', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
12,White,46,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
13,Black,26,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'Black', '.', '.', '.', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
14,White,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
15,Black,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
16,White,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
17,Black,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'Black', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
18,White,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
19,Black,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', '.', 'Black', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
20,White,17,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
21,Black,56,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
22,White,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
23,Black,47,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
24,White,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
25,Black,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
26,White,42,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', 'White', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
27,Black,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', 'White', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
28,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
29,Black,73,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
30,White,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
31,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
32,White,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
33,Black,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
34,White,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
35,Black,62,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
36,White,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
37,Black,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', '.', '?', '?', '.', '.', '.', 'White', '.', 'White', 'Black', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
38,White,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', 'White', '?', '?', '.', '.', '.', 'White', '.', 'White', 'White', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
39,Black,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', 'White', 'White', '?', '?', 'Black', '.', '.', 'White', '.', 'White', 'White', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '.', '?', '?', '.', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
