turn,player,move,board,winner
10,White,47,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
11,Black,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', '.', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
12,White,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', 'White', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
13,Black,33,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', 'White', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
14,White,43,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', 'White', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
15,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', '.', '.', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', 'White', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
16,White,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', '.', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'White', '.', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', 'White', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
17,Black,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', '.', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'Black', '.', '.', 'White', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
18,White,82,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', '.', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
19,Black,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'Black', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
20,White,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'Black', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
21,Black,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'Black', '.', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
22,White,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', '.', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
23,Black,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', '.', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
24,White,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'White', 'White', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
25,Black,53,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'White', 'White', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
26,White,52,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'White', 'White', '?', '?', '.', 'White', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
27,Black,88,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'Black', 'White', '?', '?', '.', 'White', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
28,White,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'White', 'White', '?', '?', '.', 'White', '.', '.', '.', '.', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
29,Black,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', '.', '.', 'Black', 'White', 'White', '?', '?', '.', 'White', '.', '.', '.', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
30,White,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'White', 'White', '?', '?', '.', 'White', '.', '.', 'White', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
31,Black,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', '.', '.', 'White', 'White', 'White', '?', '?', '.', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
32,White,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', '.', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
33,Black,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
34,White,83,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
35,Black,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
36,White,51,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
37,Black,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
38,White,62,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
39,Black,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', 'Black', '.', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
