turn,player,move,board,winner
10,White,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
11,Black,33,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
12,White,53,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
13,Black,68,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
14,White,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', '.', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
15,Black,47,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
16,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'Black', '.', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
17,Black,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'Black', 'Black', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
18,White,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
19,Black,52,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
20,White,51,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
21,Black,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', 'Black', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
22,White,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
23,Black,42,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', 'White', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
24,White,43,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', '.', 'Black', '.', 'White', '.', '.', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
25,Black,34,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', '.', 'Black', 'Black', 'White', '.', '.', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
26,White,22,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', '.', 'White', 'Black', 'White', '.', '.', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
27,Black,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', '.', '.', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
28,White,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'White', '.', '.', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
29,Black,62,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', '.', 'White', '.', '.', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'White', '.', '.', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
30,White,24,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', '.', '.', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
31,Black,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', 'White', '.', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
32,White,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
33,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
34,White,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
35,Black,72,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'White', 'White', '.', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
36,White,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'White', 'White', '.', '.', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
37,Black,14,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'Black', 'Black', '.', '.', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
38,White,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'Black', 'Black', '.', '.', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', '.', '.', '.', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
39,Black,88,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', '.', '.', '.', '.', '?', '?', 'White', 'White', '.', 'Black', 'Black', '.', '.', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', '.', '.', '.', '.', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Defender Black
