turn,player,move,board,winner
10,White,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', 'White', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', '.', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
11,Black,12,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', '.', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
12,White,24,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', '.', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
13,Black,14,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', '.', '.', '.', '.', '?', '?', 'Black', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
14,White,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
15,Black,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
16,White,56,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
17,Black,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
18,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', '.', '?', '?', '.', '.', '.', '.', '.', '.', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
19,Black,66,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', 'White', '.', '?', '?', '.', '.', '.', '.', '.', 'Black', 'Black', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
20,White,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', 'White', '.', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
21,Black,68,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', 'White', '.', '?', '?', '.', '.', '.', '.', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
22,White,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
23,Black,46,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
24,White,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'White', '.', 'White', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
25,Black,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
26,White,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'White', '.', 'White', '?', '?', '.', '.', '.', '.', 'White', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
27,Black,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'White', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
28,White,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', '.', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
29,Black,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'White', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
30,White,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'White', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
31,Black,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', '.', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
32,White,65,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
33,Black,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
34,White,64,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
35,Black,53,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
36,White,47,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
37,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
38,White,42,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
