turn,player,move,board,winner
31,Black,63,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
32,White,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
33,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
34,White,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
35,Black,12,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
36,White,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
37,Black,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'Black', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
38,White,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
39,Black,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
40,White,56,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', 'Black', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
42,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', 'Black', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
43,Black,68,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', 'Black', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
44,White,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', '.', 'Black', 'Black', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
45,Black,65,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
46,White,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
47,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
48,White,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', '.', '.', '.', '.', '.', '.', 'White', '?', '?', 'White', '.', '.', '.', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
49,Black,88,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
50,White,72,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
51,Black,73,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', '.', '.', '.', '.', 'Black', '?', '?', 'White', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
52,White,82,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', '.', '.', '.', '.', 'Black', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', '.', '.', '.', 'Black', '?', '?', 'White', 'White', '.', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
54,White,83,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', '.', '.', '.', 'Black', '?', '?', 'White', 'White', 'White', '.', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
55,Black,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', '.', '.', '.', 'Black', '?', '?', 'White', 'White', 'White', 'Black', '.', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
56,White,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', '.', '.', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
57,Black,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', '.', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
58,White,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
47,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', '.', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
60,White,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
61,Black,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
62,White,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
47,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
